ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ConceptInSource,Entry
TarahumaraCentral-203_far-1,,TarahumaraCentral,203_far,meká.,meká,m e k á/a,,Lionnet1985,146,,^m e k á$,default,,"146 *mɨka, ""lejos"". - ТЕР míɨka; En mekú (meká?); Y.MA mékka; Vb.Va mehká, TA meká."
ProtoSonoran-204_tongue-1,,ProtoSonoran,204_tongue,*nɨni,*nɨni,n ɨ n i,,Lionnet1985,176,,^* n ɨ n i$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
ProtoSonoran-204_tongue-2,,ProtoSonoran,204_tongue,nɨnɨ,nɨnɨ,n ɨ n ɨ,,Lionnet1985,176,,^n ɨ n ɨ$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
ProtoTepiman-204_tongue-1,,ProtoTepiman,204_tongue,níɨni,níɨni,n íɨ/iɨ n i,,Lionnet1985,176,,^n íɨ n i$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
ProtoTepiman-204_tongue-2,,ProtoTepiman,204_tongue,níɨnɨ,níɨnɨ,n íɨ/iɨ n ɨ,,Lionnet1985,176,,^n íɨ n ɨ$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
EudeveNorth-204_tongue-1,,EudeveNorth,204_tongue,néne-,néne-,n é/e n e,,Lionnet1985,176,,^n é n e -$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
Yaqui-204_tongue-1,,Yaqui,204_tongue,níni,níni,n í/i n i,,Lionnet1985,176,,^n í n i$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
Mayo-204_tongue-1,,Mayo,204_tongue,nínni,nínni,n í/i nn/nː i,,Lionnet1985,176,,^n í nn i$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
WarihioLowland-204_tongue-1,,WarihioLowland,204_tongue,yeení,yeení,y/j e e n í/i,,Lionnet1985,176,,^yee n í$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
WarihioHighland-204_tongue-1,,WarihioHighland,204_tongue,yení,yení,y/j e n í/i,,Lionnet1985,176,,^ye n í$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
TarahumaraCentral-204_tongue-1,,TarahumaraCentral,204_tongue,ini-rá,ini-rá,i n i + r á/a,,Lionnet1985,176,,^i n i - r á$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
Tubar-204_tongue-1,,Tubar,204_tongue,niní-r.,niní-r,n i n í/i + r,,Lionnet1985,176,,^n i n í - r$,default,,"176 *nɨni, nɨnɨ, ""lengua"". - ТЕР níɨni, níɨnɨ; En nénе-; Y níni, MA nínni; Vb yeení, Va yení, TA ini-rá; TR niní-r."
ProtoSonoran-205_lioncougar-1,,ProtoSonoran,205_lioncougar,*mawiya,*mawiya,m a w i y/j a,,Lionnet1985,143,,^* m a w iya$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
ProtoTepiman-205_lioncougar-1,,ProtoTepiman,205_lioncougar,mavídia,mavídia,m a v í/i d i/j a,,Lionnet1985,143,,^m a v í d ia$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
EudeveNorth-205_lioncougar-1,,EudeveNorth,205_lioncougar,mabí-ro,mabí-ro,m a b í/i + r o,,Lionnet1985,143,,^m a b í - r o$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
WarihioLowland-205_lioncougar-1,,WarihioLowland,205_lioncougar,máwi'iyá,máwi'iyá,m á/a w i ʔ i y/j á/a,,Lionnet1985,143,,^m á w i 'iyá$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
WarihioHighland-205_lioncougar-1,,WarihioHighland,205_lioncougar,mawiyá,mawiyá,m a w i y/j á/a,,Lionnet1985,143,,^m a w iyá$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
TarahumaraCentral-205_lioncougar-1,,TarahumaraCentral,205_lioncougar,mawiyá,mawiyá,m a w i y/j á/a,,Lionnet1985,143,,^m a w iyá$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
Tubar-205_lioncougar-1,,Tubar,205_lioncougar,mawí-t.,mawí-t,m a w í/i + t,,Lionnet1985,143,,^m a w í - t$,default,,"143 *mawiya, ""león"". - ТЕР mavídia; En mabí-ro; Vb máwi'iyá, Va.TA mawiyá, TR mawí-t."
ProtoSonoran-206_hare-1,,ProtoSonoran,206_hare,*parosi,*parosi,p a r o s i,,Lionnet1985,189,,^* p a r o s i$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
Opata-206_hare-1,,Opata,206_hare,paros,paros,p a r o s,,Lionnet1985,189,,^p a r o s$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
EudeveNorth-206_hare-1,,EudeveNorth,206_hare,barós,barós,b a r ó/o s,,Lionnet1985,189,,^b a r ós$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
Yaqui-206_hare-1,,Yaqui,206_hare,paáros,paáros,p a á/a r o s,,Lionnet1985,189,,^p aá r o s$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
Mayo-206_hare-1,,Mayo,206_hare,paáros,paáros,p a á/a r o s,,Lionnet1985,189,,^p aá r o s$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
WarihioLowland-206_hare-1,,WarihioLowland,206_hare,pálowisí,pálowisí,p á/a l o w i s í/i,,Lionnet1985,189,,^p á l o w i s í$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
WarihioHighland-206_hare-1,,WarihioHighland,206_hare,pa'loísi.,pa'loísi,p a l o í/i s i,,Lionnet1985,189,,^p a 'l oí s i$,default,,"189 *parosi, ""liebre"". - O paros, En barós; Y.MA paáros; Vb pálowisí, Va ра'loísi."
ProtoSonoran-207_cleanup-1,,ProtoSonoran,207_cleanup,*piwi,*piwi,p i w i,,Lionnet1985,202,,^* p i w i$,default,,"202 *piwi, ""limpiarse"". - O pigw-, En pígwi_""limpio""; Va pi'í _""limpio"", TA bi'wí."
Opata-207_cleanup-1,,Opata,207_cleanup,pigw-,pigw-,p i gʷ,,Lionnet1985,202,,^p i gw -$,default,,"202 *piwi, ""limpiarse"". - O pigw-, En pígwi_""limpio""; Va pi'í _""limpio"", TA bi'wí."
EudeveNorth-207_cleanup-1,,EudeveNorth,207_cleanup,pígwi,pígwi,p í/i gʷ i,,Lionnet1985,202,,^p í gw i$,default,limpio,"202 *piwi, ""limpiarse"". - O pigw-, En pígwi_""limpio""; Va pi'í _""limpio"", TA bi'wí."
WarihioHighland-207_cleanup-1,,WarihioHighland,207_cleanup,pi'í,pi'í,p i ʔ í/i,,Lionnet1985,202,,^p i 'í$,default,limpio,"202 *piwi, ""limpiarse"". - O pigw-, En pígwi_""limpio""; Va pi'í _""limpio"", TA bi'wí."
TarahumaraCentral-207_cleanup-1,,TarahumaraCentral,207_cleanup,bi'wí.,bi'wí,b i ʔ w í/i,,Lionnet1985,202,,^b i 'w í$,default,,"202 *piwi, ""limpiarse"". - O pigw-, En pígwi_""limpio""; Va pi'í _""limpio"", TA bi'wí."
ProtoSonoran-208_wound-1,,ProtoSonoran,208_wound,*'ɨca,*'ɨca,ɨ ts a,,Lionnet1985,9,,^* 'ɨ c a$,default,,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
EudeveNorth-208_wound-1,,EudeveNorth,208_wound,éca-,éca-,é/e ts a,,Lionnet1985,9,,^é c a -$,default,sarna,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
WarihioLowland-208_wound-1,,WarihioLowland,208_wound,hehcá,hehcá,h e h ts á/a,,Lionnet1985,9,,^h e h c á$,default,pus,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
WarihioHighland-208_wound-1,,WarihioHighland,208_wound,ehcá,ehcá,e h ts á/a,,Lionnet1985,9,,^e h c á$,default,,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
TarahumaraCentral-208_wound-1,,TarahumaraCentral,208_wound,cá,cá,ts á/a,,Lionnet1985,9,,^c á$,default,,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
Tubar-208_wound-1,,Tubar,208_wound,acá-.,acá-,a ts á/a,,Lionnet1985,9,,^a c á -$,default,,"9 *'ɨca, ""llaga"". - En éca-_""sarna""; Vb hehcá_""pus"", Va ehcá, TA cá; TR acá-."
ProtoSonoran-209_plain-1,,ProtoSonoran,209_plain,*yɨ,*yɨ,y/j ɨ,,Lionnet1985,355,,^* yɨ$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
Opata-209_plain-1,,Opata,209_plain,deh,deh,d e h,,Lionnet1985,355,,^d e h$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
EudeveNorth-209_plain-1,,EudeveNorth,209_plain,dée-t,dée-t,d é/e e + t,,Lionnet1985,355,,^d é e - t$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
WarihioHighland-209_plain-1,,WarihioHighland,209_plain,yeepó,yeepó,y/j e e p ó/o,,Lionnet1985,355,,^yee p ó$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
TarahumaraCentral-209_plain-1,,TarahumaraCentral,209_plain,yepó,yepó,y/j e p ó/o,,Lionnet1985,355,,^ye p ó$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
TarahumaraCentral-209_plain-2,,TarahumaraCentral,209_plain,epó.,epó,e p ó/o,,Lionnet1985,355,,^e p ó$,default,,"355 *yɨ, ""llano"". - O deh, Еn déе-t; Va yеерó, TA yерó, ерó."
ProtoSonoran-210_arrivereach-1,,ProtoSonoran,210_arrivereach,*hasɨ,*hasɨ,h a s ɨ,,Lionnet1985,53,,^*h a s ɨ$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
ProtoSonoran-210_arrivereach-2,,ProtoSonoran,210_arrivereach,has-i,has-i,h a s + i,,Lionnet1985,53,,^h a s - i$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
ProtoTepiman-210_arrivereach-1,,ProtoTepiman,210_arrivereach,'ai,'ai,ʔ ai,,Lionnet1985,53,,^'ai$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
Opata-210_arrivereach-1,,Opata,210_arrivereach,has-,has-,h a s,,Lionnet1985,53,,^h a s -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
EudeveNorth-210_arrivereach-1,,EudeveNorth,210_arrivereach,háse-,háse-,h á/a s e,,Lionnet1985,53,,^h á s e -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
Yaqui-210_arrivereach-1,,Yaqui,210_arrivereach,háse,háse,h á/a s e,,Lionnet1985,53,,^h á s e$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
Mayo-210_arrivereach-1,,Mayo,210_arrivereach,haáse,haáse,h a á/a s e,,Lionnet1985,53,,^h aá s e$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
WarihioLowland-210_arrivereach-1,,WarihioLowland,210_arrivereach,yahsé-,yahsé-,y/j a h s é/e,,Lionnet1985,53,,^ya hs é -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
WarihioHighland-210_arrivereach-1,,WarihioHighland,210_arrivereach,asi-,asi-,a s i,,Lionnet1985,53,,^a s i -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
TarahumaraCentral-210_arrivereach-1,,TarahumaraCentral,210_arrivereach,sí,sí,s í/i,,Lionnet1985,53,,^s í$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
TarahumaraCentral-210_arrivereach-2,,TarahumaraCentral,210_arrivereach,se-,se-,s e,,Lionnet1985,53,,^s e -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
Tubar-210_arrivereach-1,,Tubar,210_arrivereach,hase-,hase-,h a s e,,Lionnet1985,53,,^h a s e -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
Tubar-210_arrivereach-2,,Tubar,210_arrivereach,así-.,así-,a s í/i,,Lionnet1985,53,,^a s í -$,default,,"53 *hasɨ, has-i, ""llegarse"". - ТЕР 'ai; O has-, Еn háse-; Y háse, МА haáse; Vb yahsé-, Va asi-, TA sí, se-; TR hase-, así-."
ProtoSonoran-211_cry-1,,ProtoSonoran,211_cry,*kwana,*kwana,kʷ a n a,,Lionnet1985,114,,^* kw a n a$,default,,"114 *kwаnа, ""llorar"". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа."
SonoraPimaBajo-211_cry-1,,SonoraPimaBajo,211_cry,bwanu,bwanu,bʷ a n u,,Lionnet1985,114,,^bw a n u$,default,,"114 *kwаnа, ""llorar"". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа."
EudeveNorth-211_cry-1,,EudeveNorth,211_cry,bána-,bána-,b á/a n a,,Lionnet1985,114,,^b á n a -$,default,,"114 *kwаnа, ""llorar"". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа."
Yaqui-211_cry-1,,Yaqui,211_cry,bwána,bwána,bʷ á/a n a,,Lionnet1985,114,,^bw á n a$,default,,"114 *kwаnа, ""llorar"". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа."
Mayo-211_cry-1,,Mayo,211_cry,bwaána.,bwaána,bʷ a á/a n a,,Lionnet1985,114,,^bw aá n a$,default,,"114 *kwаnа, ""llorar"". - PI bwаnu; En bánа-; Y bwánа, МА bwаánа."
ProtoSonoran-211_cry-2,,ProtoSonoran,211_cry,*nara,*nara,n a r a,,Lionnet1985,167,,^* n a r a$,default,,"167 *nara, ""llorar"". - O nara; Vb náara-, Va nalá-, TA nará."
Opata-211_cry-1,,Opata,211_cry,nara,nara,n a r a,,Lionnet1985,167,,^n a r a$,default,,"167 *nara, ""llorar"". - O nara; Vb náara-, Va nalá-, TA nará."
WarihioLowland-211_cry-1,,WarihioLowland,211_cry,náara-,náara-,n á/a a r a,,Lionnet1985,167,,^n áa r a -$,default,,"167 *nara, ""llorar"". - O nara; Vb náara-, Va nalá-, TA nará."
WarihioHighland-211_cry-1,,WarihioHighland,211_cry,nalá-,nalá-,n a l á/a,,Lionnet1985,167,,^n a l á -$,default,,"167 *nara, ""llorar"". - O nara; Vb náara-, Va nalá-, TA nará."
TarahumaraCentral-211_cry-1,,TarahumaraCentral,211_cry,nará.,nará,n a r á/a,,Lionnet1985,167,,^n a r á$,default,,"167 *nara, ""llorar"". - O nara; Vb náara-, Va nalá-, TA nará."
ProtoSonoran-212_torain-1,,ProtoSonoran,212_torain,*horo,*horo,h o r o,,Lionnet1985,62,,^*h o r o$,default,,"62 *horo, ""llover"". - O ahra, hára-, En -hóro-_""caerse""; TR horo-."
Opata-212_torain-1,,Opata,212_torain,ahra,ahra,a h r a,,Lionnet1985,62,,^a h r a$,default,,"62 *horo, ""llover"". - O ahra, hára-, En -hóro-_""caerse""; TR horo-."
Opata-212_torain-2,,Opata,212_torain,hára-,hára-,h á/a r a,,Lionnet1985,62,,^h á r a -$,default,,"62 *horo, ""llover"". - O ahra, hára-, En -hóro-_""caerse""; TR horo-."
EudeveNorth-212_torain-1,,EudeveNorth,212_torain,-hóro-,-hóro-,h ó/o r o,,Lionnet1985,62,,^- h ó r o -$,default,caerse,"62 *horo, ""llover"". - O ahra, hára-, En -hóro-_""caerse""; TR horo-."
Tubar-212_torain-1,,Tubar,212_torain,horo-.,horo-,h o r o,,Lionnet1985,62,,^h o r o -$,default,,"62 *horo, ""llover"". - O ahra, hára-, En -hóro-_""caerse""; TR horo-."
ProtoSonoran-212_torain-2,,ProtoSonoran,212_torain,*yuku,*yuku,y/j u k u,,Lionnet1985,363,,^* yu k u$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
ProtoSonoran-212_torain-3,,ProtoSonoran,212_torain,yuk-i,yuk-i,y/j u k + i,,Lionnet1985,363,,^yu k - i$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
ProtoTepiman-212_torain-1,,ProtoTepiman,212_torain,dúuki,dúuki,d ú/u u k i,,Lionnet1985,363,,^d úu k i$,default,lluvia,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
EudeveNorth-212_torain-2,,EudeveNorth,212_torain,dúku-,dúku-,d ú/u k u,,Lionnet1985,363,,^d ú k u -$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
Yaqui-212_torain-1,,Yaqui,212_torain,yúke,yúke,y/j ú/u k e,,Lionnet1985,363,,^yú k e$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
Mayo-212_torain-1,,Mayo,212_torain,yúkke,yúkke,y/j ú/u kk/kː e,,Lionnet1985,363,,^yú kk e$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
WarihioLowland-212_torain-1,,WarihioLowland,212_torain,yuuki-,yuuki-,y/j u u k i,,Lionnet1985,363,,^yuu k i -$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
WarihioHighland-212_torain-1,,WarihioHighland,212_torain,yuku-,yuku-,y/j u k u,,Lionnet1985,363,,^yu k u -$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
WarihioHighland-212_torain-2,,WarihioHighland,212_torain,yuki-,yuki-,y/j u k i,,Lionnet1985,363,,^yu k i -$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
TarahumaraCentral-212_torain-1,,TarahumaraCentral,212_torain,yukú,yukú,y/j u k ú/u,,Lionnet1985,363,,^yu k ú$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
TarahumaraCentral-212_torain-2,,TarahumaraCentral,212_torain,ukú,ukú,u k ú/u,,Lionnet1985,363,,^u k ú$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
TarahumaraCentral-212_torain-3,,TarahumaraCentral,212_torain,uki-.,uki-,u k i,,Lionnet1985,363,,^u k i -$,default,,"363 *yuku, yuk-i, ""llover"". - ТЕР dúuki_""lluvia""; Еn dúku-; Y yúkе, МА yúkke, Vb yuuki-, Va yuku-, yuki-, TA yukú, ukú, uki-."
ProtoSonoran-213_mud-1,,ProtoSonoran,213_mud,*kwiso,*kwiso,kʷ i s o,,Lionnet1985,124,,^* kw i s o$,default,,"124 *kwiso, ""lodo"". - Va wesá, TA weso-gá; TR kwisó-t."
WarihioHighland-213_mud-1,,WarihioHighland,213_mud,wesá,wesá,w e s á/a,,Lionnet1985,124,,^w e s á$,default,,"124 *kwiso, ""lodo"". - Va wesá, TA weso-gá; TR kwisó-t."
TarahumaraCentral-213_mud-1,,TarahumaraCentral,213_mud,weso-gá,weso-gá,w e s o + g á/a,,Lionnet1985,124,,^w e s o - g á$,default,,"124 *kwiso, ""lodo"". - Va wesá, TA weso-gá; TR kwisó-t."
Tubar-213_mud-1,,Tubar,213_mud,kwisó-t.,kwisó-t,kʷ i s ó/o + t,,Lionnet1985,124,,^kw i s ó - t$,default,,"124 *kwiso, ""lodo"". - Va wesá, TA weso-gá; TR kwisó-t."
ProtoSonoran-214_hill-1,,ProtoSonoran,214_hill,*capa,*capa,ts a p a,,Lionnet1985,28,,^* c a p a$,default,,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
EudeveNorth-214_hill-1,,EudeveNorth,214_hill,cápa-,cápa-,ts á/a p a,,Lionnet1985,28,,^c á p a -$,default,,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
Yaqui-214_hill-1,,Yaqui,214_hill,cópoi,cópoi,ts ó/o p oi,,Lionnet1985,28,,^c ó p oi$,default,,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
Mayo-214_hill-1,,Mayo,214_hill,cóppoi,cóppoi,ts ó/o pp/pː oi,,Lionnet1985,28,,^c ó pp oi$,default,,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
WarihioHighland-214_hill-1,,WarihioHighland,214_hill,cahpá,cahpá,ts a h p á/a,,Lionnet1985,28,,^c a h p á$,default,,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
TarahumaraCentral-214_hill-1,,TarahumaraCentral,214_hill,capá-ci,capá-ci,ts a p á/a + ts i,,Lionnet1985,28,,^c a p á - c i$,default,espinilla,"28 *capa, ""loma"". - En cápa-; Y cópoi, MA cóppoi; Va cahpá, TA capá-ci_""espinilla""."
ProtoSonoran-215_fire-1,,ProtoSonoran,215_fire,*na'li,*na'li,n a l i,,Lionnet1985,171bis,,^* n a 'l i$,default,,"171bis *na'li, ""lumbre"". - Vb.Va na'í, TA na'í."
WarihioLowland-215_fire-1,,WarihioLowland,215_fire,na'í,na'í,n a ʔ í/i,,Lionnet1985,171bis,,^n a 'í$,default,,"171bis *na'li, ""lumbre"". - Vb.Va na'í, TA na'í."
WarihioHighland-215_fire-1,,WarihioHighland,215_fire,na'í,na'í,n a ʔ í/i,,Lionnet1985,171bis,,^n a 'í$,default,,"171bis *na'li, ""lumbre"". - Vb.Va na'í, TA na'í."
TarahumaraCentral-215_fire-1,,TarahumaraCentral,215_fire,na'í.,na'í,n a ʔ í/i,,Lionnet1985,171bis,,^n a 'í$,default,,"171bis *na'li, ""lumbre"". - Vb.Va na'í, TA na'í."
ProtoSonoran-216_moon-1,,ProtoSonoran,216_moon,*mɨca,*mɨca,m ɨ ts a,,Lionnet1985,145,,^* m ɨ c a$,default,,"145 *mɨca, ""luna"". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va.TA mесá; TR macá-t."
ProtoTepiman-216_moon-1,,ProtoTepiman,216_moon,masádai,masádai,m a s á/a d ai,,Lionnet1985,145,,^m a s á d ai$,default,,"145 *mɨca, ""luna"". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va.TA mесá; TR macá-t."
Opata-216_moon-1,,Opata,216_moon,meca,meca,m e ts a,,Lionnet1985,145,,^m e c a$,default,,"145 *mɨca, ""luna"". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va.TA mесá; TR macá-t."
EudeveNorth-216_moon-1,,EudeveNorth,216_moon,méca-,méca-,m é/e ts a,,Lionnet1985,145,,^m é c a -$,default,,"145 *mɨca, ""luna"". - ТЕР masádai; O mеса, En méса-; Y.MA meéca; Vb mehcá, Va.TA mесá; TR macá-t."
